time,Docked,pPrimed,Primed,Fusion,Transition 5
0.8506,8179.37,184.96,7.51,1628.16,0.0
0.8507,8179.53,184.95,7.51,1628.01,0.0
0.8508,8179.68,184.95,7.49,1627.88,0.0
0.8509,8179.97,184.9,7.49,1627.64,0.0
0.851,8180.26,184.85,7.46,1627.43,0.0
0.8511,8180.52,184.78,7.44,1627.26,0.0
0.8512,8180.55,184.91,7.44,1627.1,0.0
0.8513,8180.74,184.9,7.44,1626.92,0.0
0.8514,8180.92,184.88,7.45,1626.75,0.0
0.8515,8180.92,185.0,7.44,1626.64,0.0
0.8516,8180.97,185.08,7.43,1626.52,0.0
0.8517,8181.11,185.1,7.43,1626.36,0.0
0.8518,8181.38,185.03,7.44,1626.15,0.0
0.8519,8181.56,185.01,7.43,1626.0,0.0
0.852,8181.77,185.0,7.43,1625.8,0.0
0.8521,8182.06,184.89,7.42,1625.63,0.01
0.8522,8182.24,184.88,7.42,1625.46,0.0
0.8523,8182.45,184.83,7.42,1625.3,0.0
0.8524,8182.51,184.92,7.41,1625.16,0.0
0.8525,8182.56,184.96,7.4,1625.08,0.0
0.8526,8182.64,185.04,7.39,1624.93,0.0
0.8527,8182.8,185.06,7.37,1624.77,0.0
0.8528,8183.07,185.01,7.37,1624.55,0.0
0.8529,8183.16,185.06,7.37,1624.41,0.0
0.853,8183.34,185.01,7.35,1624.3,0.0
0.8531,8183.45,185.03,7.32,1624.2,0.0
0.8532,8183.63,185.05,7.31,1624.01,0.0
0.8533,8184.03,184.92,7.3,1623.75,0.0
0.8534,8184.14,185.02,7.28,1623.56,0.0
0.8535,8184.26,185.03,7.26,1623.45,0.0
0.8536,8184.33,185.15,7.23,1623.29,0.0
0.8537,8184.43,185.15,7.24,1623.18,0.0
0.8538,8184.72,184.98,7.24,1623.06,0.0
0.8539,8184.93,184.98,7.2,1622.89,0.0
0.854,8185.08,185.02,7.16,1622.74,0.0
0.8541,8185.33,184.92,7.15,1622.6,0.0
0.8542,8185.45,184.96,7.14,1622.45,0.0
0.8543,8185.62,184.96,7.16,1622.26,0.0
0.8544,8185.83,184.92,7.17,1622.08,0.0
0.8545,8186.1,184.85,7.15,1621.9,0.0
0.8546,8186.28,184.8,7.14,1621.78,0.0
0.8547,8186.39,184.87,7.14,1621.6,0.0
0.8548,8186.57,184.83,7.13,1621.47,0.0
0.8549,8186.85,184.76,7.12,1621.27,0.0
0.855,8187.12,184.64,7.11,1621.13,0.0
0.8551,8187.19,184.72,7.1,1620.99,0.0
0.8552,8187.5,184.6,7.09,1620.81,0.0
0.8553,8187.72,184.57,7.07,1620.64,0.0
0.8554,8188.02,184.43,7.07,1620.48,0.0
0.8555,8188.23,184.42,7.05,1620.3,0.0
0.8556,8188.55,184.34,7.07,1620.04,0.0
0.8557,8188.83,184.22,7.07,1619.88,0.0
0.8558,8189.13,184.14,7.07,1619.66,0.0
0.8559,8189.18,184.26,7.05,1619.51,0.0
0.856,8189.3,184.29,7.05,1619.36,0.0
0.8561,8189.53,184.17,7.06,1619.24,0.0
0.8562,8189.78,184.07,7.06,1619.09,0.0
0.8563,8190.05,183.98,7.07,1618.9,0.0
0.8564,8190.26,183.97,7.05,1618.72,0.0
0.8565,8190.52,183.95,7.04,1618.49,0.0
0.8566,8190.67,183.91,7.04,1618.38,0.0
0.8567,8190.88,183.87,7.03,1618.22,0.0
0.8568,8191.06,183.86,7.01,1618.07,0.0
0.8569,8191.23,183.85,7.02,1617.9,0.0
0.857,8191.4,183.82,7.02,1617.76,0.0
0.8571,8191.7,183.67,7.01,1617.62,0.0
0.8572,8191.83,183.69,7.03,1617.45,0.0
0.8573,8192.08,183.63,7.02,1617.27,0.0
0.8574,8192.29,183.65,7.01,1617.05,0.0
0.8575,8192.48,183.69,7.01,1616.82,0.0
0.8576,8192.67,183.65,7.02,1616.66,0.0
0.8577,8192.79,183.72,7.0,1616.49,0.0
0.8578,8192.91,183.8,6.96,1616.33,0.01
0.8579,8193.16,183.78,6.93,1616.13,0.0
0.858,8193.31,183.88,6.91,1615.9,0.0
0.8581,8193.42,183.9,6.91,1615.77,0.0
0.8582,8193.55,183.97,6.88,1615.6,0.0
0.8583,8193.77,183.88,6.88,1615.47,0.0
0.8584,8193.83,183.98,6.87,1615.32,0.0
0.8585,8194.04,183.94,6.85,1615.17,0.0
0.8586,8194.23,183.89,6.86,1615.02,0.0
0.8587,8194.41,183.9,6.86,1614.83,0.0
0.8588,8194.63,183.87,6.85,1614.65,0.0
0.8589,8194.67,183.94,6.86,1614.53,0.0
0.859,8194.85,183.86,6.88,1614.41,0.0
0.8591,8194.86,183.97,6.87,1614.3,0.0
0.8592,8195.17,183.8,6.86,1614.17,0.0
0.8593,8195.39,183.77,6.87,1613.97,0.0
0.8594,8195.58,183.78,6.86,1613.78,0.0
0.8595,8195.81,183.75,6.86,1613.58,0.0
0.8596,8195.91,183.75,6.87,1613.47,0.0
0.8597,8196.16,183.7,6.86,1613.28,0.0
0.8598,8196.44,183.58,6.85,1613.13,0.0
0.8599,8196.49,183.67,6.85,1612.99,0.0
0.86,8196.71,183.64,6.85,1612.8,0.0
0.8601,8196.95,183.56,6.85,1612.64,0.0
0.8602,8197.28,183.38,6.86,1612.48,0.0
0.8603,8197.55,183.27,6.86,1612.32,0.0
0.8604,8197.68,183.35,6.85,1612.12,0.0
0.8605,8197.77,183.36,6.85,1612.02,0.0
0.8606,8198.01,183.3,6.84,1611.85,0.0
0.8607,8198.29,183.16,6.85,1611.7,0.0
0.8608,8198.53,183.05,6.87,1611.55,0.0
0.8609,8198.63,183.04,6.88,1611.45,0.0
0.861,8198.8,183.01,6.87,1611.32,0.0
0.8611,8198.88,183.11,6.87,1611.14,0.0
0.8612,8199.11,183.01,6.89,1610.99,0.0
0.8613,8199.44,182.91,6.89,1610.76,0.0
0.8614,8199.58,182.95,6.88,1610.59,0.0
0.8615,8199.63,183.04,6.87,1610.46,0.0
0.8616,8199.78,183.02,6.85,1610.35,0.0
0.8617,8199.95,182.96,6.84,1610.25,0.0
0.8618,8200.12,182.93,6.83,1610.12,0.01
0.8619,8200.38,182.78,6.83,1610.01,0.0
0.862,8200.41,182.87,6.83,1609.89,0.0
0.8621,8200.51,182.9,6.83,1609.76,0.0
0.8622,8200.68,182.92,6.83,1609.57,0.0
0.8623,8200.99,182.87,6.82,1609.32,0.0
0.8624,8201.19,182.8,6.83,1609.18,0.0
0.8625,8201.45,182.76,6.81,1608.98,0.0
0.8626,8201.71,182.66,6.81,1608.82,0.0
0.8627,8201.91,182.62,6.81,1608.66,0.0
0.8628,8202.14,182.57,6.81,1608.48,0.0
0.8629,8202.52,182.43,6.8,1608.25,0.0
0.863,8202.58,182.48,6.82,1608.12,0.0
0.8631,8202.85,182.48,6.81,1607.86,0.0
0.8632,8202.95,182.56,6.8,1607.69,0.0
0.8633,8203.12,182.56,6.8,1607.52,0.0
0.8634,8203.27,182.54,6.8,1607.39,0.0
0.8635,8203.3,182.57,6.82,1607.31,0.0
0.8636,8203.56,182.46,6.82,1607.16,0.0
0.8637,8203.75,182.49,6.82,1606.94,0.0
0.8638,8203.88,182.46,6.82,1606.84,0.0
0.8639,8204.16,182.35,6.8,1606.69,0.0
0.864,8204.3,182.35,6.81,1606.54,0.0
0.8641,8204.7,182.13,6.81,1606.36,0.0
0.8642,8204.89,182.06,6.82,1606.23,0.0
0.8643,8204.99,182.08,6.81,1606.12,0.0
0.8644,8205.33,181.89,6.82,1605.96,0.0
0.8645,8205.48,181.87,6.81,1605.84,0.0
0.8646,8205.68,181.87,6.8,1605.65,0.0
0.8647,8205.81,181.85,6.78,1605.56,0.0
0.8648,8205.93,181.86,6.78,1605.43,0.0
0.8649,8205.94,182.0,6.77,1605.29,0.0
0.865,8206.26,181.83,6.77,1605.14,0.0
0.8651,8206.43,181.8,6.78,1604.99,0.0
0.8652,8206.56,181.84,6.76,1604.84,0.0
0.8653,8206.84,181.8,6.75,1604.61,0.0
0.8654,8207.15,181.66,6.75,1604.44,0.0
0.8655,8207.17,181.81,6.75,1604.27,0.0
0.8656,8207.42,181.79,6.75,1604.04,0.0
0.8657,8207.55,181.79,6.74,1603.92,0.0
0.8658,8207.82,181.67,6.73,1603.78,0.0
0.8659,8208.0,181.65,6.72,1603.63,0.0
0.866,8208.2,181.56,6.74,1603.5,0.0
0.8661,8208.43,181.46,6.7,1603.41,0.0
0.8662,8208.57,181.5,6.71,1603.22,0.0
0.8663,8208.9,181.41,6.7,1602.99,0.0
0.8664,8209.16,181.32,6.73,1602.79,0.0
0.8665,8209.43,181.24,6.73,1602.6,0.0
0.8666,8209.52,181.28,6.73,1602.47,0.01
0.8667,8209.58,181.34,6.72,1602.36,0.0
0.8668,8209.67,181.36,6.71,1602.26,0.0
0.8669,8209.98,181.32,6.67,1602.03,0.0
0.867,8210.26,181.23,6.65,1601.86,0.0
0.8671,8210.41,181.26,6.63,1601.7,0.0
0.8672,8210.63,181.25,6.63,1601.49,0.0
0.8673,8210.86,181.16,6.63,1601.35,0.0
0.8674,8211.03,181.16,6.61,1601.2,0.0
0.8675,8211.31,181.14,6.56,1600.99,0.01
0.8676,8211.56,181.13,6.53,1600.78,0.0
0.8677,8211.72,181.07,6.52,1600.69,0.0
0.8678,8211.78,181.14,6.54,1600.54,0.0
0.8679,8212.02,181.02,6.55,1600.41,0.0
0.868,8212.14,181.05,6.53,1600.28,0.0
0.8681,8212.2,181.12,6.53,1600.15,0.0
0.8682,8212.37,181.09,6.53,1600.01,0.0
0.8683,8212.51,181.14,6.52,1599.83,0.0
0.8684,8212.75,181.1,6.51,1599.64,0.0
0.8685,8213.0,181.03,6.49,1599.48,0.0
0.8686,8213.19,180.91,6.5,1599.4,0.0
0.8687,8213.4,180.87,6.49,1599.24,0.0
0.8688,8213.65,180.79,6.49,1599.07,0.0
0.8689,8213.9,180.72,6.48,1598.9,0.0
0.869,8213.92,180.85,6.48,1598.75,0.0
0.8691,8214.07,180.84,6.47,1598.62,0.0
0.8692,8214.25,180.83,6.47,1598.45,0.0
0.8693,8214.31,180.95,6.45,1598.29,0.0
0.8694,8214.51,180.99,6.41,1598.09,0.0
0.8695,8214.72,180.96,6.38,1597.94,0.0
0.8696,8214.9,180.93,6.38,1597.79,0.0
0.8697,8214.95,181.08,6.36,1597.61,0.0
0.8698,8215.21,180.97,6.36,1597.46,0.0
0.8699,8215.57,180.84,6.37,1597.22,0.0
0.87,8215.71,180.88,6.37,1597.04,0.0
0.8701,8216.06,180.76,6.36,1596.82,0.0
0.8702,8216.42,180.57,6.36,1596.65,0.0
0.8703,8216.51,180.64,6.33,1596.52,0.0
0.8704,8216.81,180.52,6.33,1596.34,0.0
0.8705,8217.11,180.43,6.32,1596.14,0.0
0.8706,8217.32,180.36,6.32,1596.0,0.0
0.8707,8217.46,180.41,6.31,1595.82,0.0
0.8708,8217.55,180.42,6.32,1595.71,0.0
0.8709,8217.82,180.33,6.32,1595.53,0.0
0.871,8217.98,180.42,6.32,1595.28,0.0
0.8711,8218.33,180.26,6.31,1595.1,0.0
0.8712,8218.41,180.39,6.3,1594.9,0.0
0.8713,8218.6,180.36,6.28,1594.76,0.0
0.8714,8218.75,180.32,6.28,1594.65,0.0
0.8715,8218.86,180.4,6.26,1594.48,0.0
0.8716,8219.09,180.32,6.26,1594.33,0.0
0.8717,8219.27,180.3,6.24,1594.19,0.0
0.8718,8219.45,180.26,6.23,1594.06,0.0
0.8719,8219.61,180.27,6.23,1593.89,0.0
0.872,8219.75,180.26,6.23,1593.76,0.0
0.8721,8219.88,180.31,6.24,1593.57,0.0
0.8722,8219.97,180.32,6.24,1593.47,0.0
0.8723,8220.12,180.37,6.24,1593.27,0.0
0.8724,8220.41,180.28,6.23,1593.08,0.0
0.8725,8220.61,180.28,6.23,1592.88,0.0
0.8726,8220.9,180.16,6.23,1592.71,0.0
0.8727,8221.1,180.16,6.23,1592.51,0.0
0.8728,8221.47,180.02,6.21,1592.3,0.0
0.8729,8221.53,180.14,6.19,1592.14,0.0
0.873,8221.65,180.14,6.18,1592.03,0.0
0.8731,8221.9,180.02,6.22,1591.86,0.0
0.8732,8222.11,179.94,6.22,1591.73,0.0
0.8733,8222.41,179.86,6.21,1591.52,0.0
0.8734,8222.52,179.87,6.21,1591.4,0.0
0.8735,8222.72,179.87,6.21,1591.2,0.0
0.8736,8222.8,179.92,6.22,1591.06,0.0
0.8737,8222.92,179.96,6.22,1590.9,0.0
0.8738,8223.01,180.08,6.21,1590.7,0.0
0.8739,8223.2,180.06,6.2,1590.54,0.0
0.874,8223.26,180.16,6.18,1590.4,0.0
0.8741,8223.35,180.2,6.18,1590.27,0.0
0.8742,8223.56,180.18,6.18,1590.08,0.0
0.8743,8223.72,180.12,6.19,1589.97,0.0
0.8744,8223.92,180.09,6.19,1589.8,0.0
0.8745,8224.14,180.05,6.18,1589.63,0.0
0.8746,8224.22,180.08,6.18,1589.52,0.0
0.8747,8224.33,180.13,6.18,1589.36,0.0
0.8748,8224.54,180.09,6.18,1589.19,0.0
0.8749,8224.83,179.96,6.18,1589.03,0.0
0.875,8225.03,179.91,6.18,1588.88,0.0
0.8751,8225.06,179.94,6.18,1588.82,0.0
0.8752,8225.18,179.95,6.18,1588.69,0.0
0.8753,8225.31,179.96,6.17,1588.56,0.0
0.8754,8225.5,179.89,6.18,1588.43,0.0
0.8755,8225.61,179.98,6.16,1588.25,0.0
0.8756,8225.89,179.9,6.16,1588.05,0.0
0.8757,8226.04,179.92,6.13,1587.91,0.0
0.8758,8226.27,179.9,6.12,1587.71,0.0
0.8759,8226.52,179.81,6.1,1587.57,0.0
0.876,8226.54,179.89,6.1,1587.47,0.0
0.8761,8226.67,179.86,6.1,1587.37,0.0
0.8762,8226.7,180.01,6.09,1587.2,0.0
0.8763,8226.89,179.95,6.08,1587.08,0.0
0.8764,8227.01,179.99,6.05,1586.95,0.0
0.8765,8227.1,180.05,6.06,1586.79,0.0
0.8766,8227.32,179.98,6.05,1586.65,0.0
0.8767,8227.44,180.02,6.05,1586.49,0.0
0.8768,8227.77,179.94,6.02,1586.27,0.0
0.8769,8227.96,179.92,6.01,1586.11,0.0
0.877,8228.1,179.98,6.0,1585.92,0.0
0.8771,8228.25,179.96,6.01,1585.78,0.0
0.8772,8228.48,179.89,6.0,1585.63,0.0
0.8773,8228.72,179.81,5.99,1585.48,0.0
0.8774,8228.74,179.92,5.99,1585.35,0.0
0.8775,8228.9,179.94,5.99,1585.17,0.0
0.8776,8229.14,179.86,5.98,1585.02,0.0
0.8777,8229.3,179.89,5.97,1584.84,0.0
0.8778,8229.49,179.77,5.98,1584.76,0.0
0.8779,8229.62,179.77,5.98,1584.63,0.0
0.878,8229.9,179.61,5.98,1584.51,0.0
0.8781,8230.14,179.58,5.98,1584.3,0.0
0.8782,8230.32,179.57,5.99,1584.12,0.0
0.8783,8230.44,179.6,5.99,1583.97,0.0
0.8784,8230.72,179.5,5.98,1583.8,0.0
0.8785,8230.94,179.43,5.97,1583.66,0.0
0.8786,8231.19,179.36,5.97,1583.48,0.0
0.8787,8231.3,179.48,5.94,1583.28,0.0
0.8788,8231.53,179.39,5.94,1583.14,0.0
0.8789,8231.81,179.33,5.94,1582.92,0.0
0.879,8231.96,179.32,5.94,1582.78,0.0
0.8791,8232.12,179.32,5.94,1582.62,0.0
0.8792,8232.25,179.34,5.93,1582.48,0.0
0.8793,8232.49,179.27,5.92,1582.32,0.0
0.8794,8232.84,179.12,5.93,1582.11,0.0
0.8795,8232.95,179.22,5.92,1581.91,0.0
0.8796,8233.13,179.18,5.92,1581.77,0.0
0.8797,8233.35,179.07,5.92,1581.66,0.0
0.8798,8233.54,179.06,5.91,1581.49,0.0
0.8799,8233.69,179.08,5.92,1581.31,0.0
0.88,8233.98,178.95,5.92,1581.15,0.0
0.8801,8234.22,178.96,5.89,1580.93,0.0
0.8802,8234.39,178.91,5.92,1580.78,0.0
0.8803,8234.65,178.82,5.91,1580.62,0.0
0.8804,8234.61,179.03,5.89,1580.47,0.0
0.8805,8234.73,179.04,5.9,1580.33,0.0
0.8806,8234.95,179.05,5.89,1580.11,0.0
0.8807,8235.04,179.12,5.89,1579.95,0.0
0.8808,8235.25,179.04,5.9,1579.81,0.0
0.8809,8235.39,179.06,5.91,1579.64,0.0
0.881,8235.53,179.05,5.91,1579.51,0.0
0.8811,8235.74,179.01,5.91,1579.34,0.0
0.8812,8235.89,178.98,5.91,1579.22,0.0
0.8813,8236.19,178.86,5.91,1579.04,0.0
0.8814,8236.45,178.74,5.91,1578.9,0.0
0.8815,8236.56,178.68,5.92,1578.84,0.0
0.8816,8236.66,178.77,5.91,1578.66,0.0
0.8817,8236.83,178.78,5.92,1578.47,0.0
0.8818,8236.96,178.85,5.92,1578.27,0.0
0.8819,8237.04,178.93,5.91,1578.12,0.0
0.882,8237.2,178.94,5.9,1577.96,0.0
0.8821,8237.25,178.98,5.9,1577.87,0.0
0.8822,8237.48,178.92,5.89,1577.71,0.0
0.8823,8237.62,178.87,5.88,1577.63,0.0
0.8824,8237.88,178.81,5.86,1577.45,0.0
0.8825,8238.01,178.8,5.84,1577.35,0.0
0.8826,8238.14,178.74,5.84,1577.28,0.0
0.8827,8238.43,178.67,5.83,1577.07,0.0
0.8828,8238.77,178.54,5.83,1576.86,0.0
0.8829,8238.94,178.49,5.82,1576.75,0.0
0.883,8239.29,178.36,5.83,1576.52,0.0
0.8831,8239.47,178.31,5.82,1576.4,0.0
0.8832,8239.7,178.31,5.82,1576.17,0.0
0.8833,8239.99,178.23,5.82,1575.96,0.0
0.8834,8240.19,178.16,5.82,1575.83,0.0
0.8835,8240.33,178.14,5.82,1575.71,0.0
0.8836,8240.65,178.01,5.82,1575.52,0.0
0.8837,8240.85,177.95,5.82,1575.38,0.0
0.8838,8241.05,177.87,5.83,1575.25,0.0
0.8839,8241.32,177.81,5.83,1575.04,0.0
0.884,8241.43,177.83,5.84,1574.9,0.0
0.8841,8241.59,177.84,5.85,1574.72,0.0
0.8842,8241.71,177.87,5.85,1574.57,0.0
0.8843,8241.74,177.92,5.85,1574.49,0.0
0.8844,8241.87,177.95,5.83,1574.35,0.0
0.8845,8241.97,178.0,5.83,1574.2,0.0
0.8846,8242.27,177.83,5.83,1574.07,0.0
0.8847,8242.46,177.79,5.83,1573.92,0.0
0.8848,8242.63,177.77,5.83,1573.77,0.0
0.8849,8242.8,177.72,5.83,1573.65,0.0
0.885,8242.93,177.77,5.82,1573.48,0.0
0.8851,8243.17,177.73,5.81,1573.29,0.0
0.8852,8243.31,177.72,5.8,1573.17,0.0
0.8853,8243.47,177.7,5.8,1573.03,0.0
0.8854,8243.64,177.65,5.8,1572.91,0.0
0.8855,8243.94,177.55,5.8,1572.71,0.0
0.8856,8244.15,177.5,5.78,1572.57,0.01
0.8857,8244.37,177.52,5.78,1572.33,0.0
0.8858,8244.51,177.53,5.77,1572.19,0.0
0.8859,8244.81,177.44,5.77,1571.98,0.0
0.886,8245.1,177.32,5.79,1571.79,0.0
0.8861,8245.41,177.26,5.78,1571.55,0.0
0.8862,8245.67,177.15,5.77,1571.41,0.0
0.8863,8245.95,177.03,5.77,1571.25,0.0
0.8864,8246.16,177.07,5.76,1571.01,0.0
0.8865,8246.38,177.01,5.76,1570.85,0.0
0.8866,8246.53,177.11,5.76,1570.6,0.0
0.8867,8246.8,177.03,5.75,1570.42,0.0
0.8868,8246.84,177.07,5.74,1570.35,0.0
0.8869,8246.98,177.1,5.76,1570.16,0.0
0.887,8247.18,177.09,5.77,1569.96,0.0
0.8871,8247.41,176.99,5.76,1569.84,0.01
0.8872,8247.51,177.06,5.76,1569.67,0.0
0.8873,8247.71,177.0,5.75,1569.54,0.0
0.8874,8247.92,177.0,5.72,1569.36,0.0
0.8875,8248.09,177.01,5.7,1569.2,0.0
0.8876,8248.33,176.95,5.71,1569.01,0.0
0.8877,8248.54,176.91,5.7,1568.85,0.0
0.8878,8248.79,176.83,5.7,1568.68,0.0
0.8879,8249.03,176.74,5.7,1568.53,0.0
0.888,8249.3,176.71,5.71,1568.28,0.0
0.8881,8249.45,176.72,5.7,1568.13,0.0
0.8882,8249.77,176.59,5.71,1567.93,0.0
0.8883,8250.0,176.57,5.7,1567.73,0.0
0.8884,8250.06,176.6,5.69,1567.65,0.0
0.8885,8250.24,176.6,5.66,1567.5,0.0
0.8886,8250.48,176.56,5.64,1567.32,0.0
0.8887,8250.71,176.58,5.65,1567.06,0.0
0.8888,8251.01,176.51,5.65,1566.83,0.0
0.8889,8251.37,176.33,5.66,1566.64,0.0
0.889,8251.47,176.35,5.66,1566.52,0.0
0.8891,8251.76,176.27,5.65,1566.32,0.0
0.8892,8251.96,176.24,5.64,1566.16,0.0
0.8893,8252.15,176.19,5.64,1566.02,0.0
0.8894,8252.26,176.15,5.65,1565.94,0.0
0.8895,8252.38,176.22,5.66,1565.74,0.0
0.8896,8252.61,176.2,5.63,1565.56,0.0
0.8897,8252.82,176.11,5.66,1565.41,0.0
0.8898,8252.95,176.11,5.66,1565.28,0.0
0.8899,8253.09,176.12,5.66,1565.13,0.0
0.89,8253.19,176.2,5.64,1564.97,0.0
0.8901,8253.42,176.16,5.62,1564.8,0.0
0.8902,8253.63,176.11,5.62,1564.64,0.0
0.8903,8253.85,176.01,5.62,1564.52,0.0
0.8904,8254.1,175.94,5.62,1564.34,0.0
0.8905,8254.3,175.92,5.61,1564.17,0.0
0.8906,8254.57,175.81,5.62,1564.0,0.0
0.8907,8254.68,175.84,5.61,1563.87,0.0
0.8908,8254.86,175.8,5.62,1563.72,0.0
0.8909,8255.12,175.81,5.59,1563.48,0.0
0.891,8255.23,175.84,5.59,1563.34,0.0
0.8911,8255.41,175.81,5.59,1563.19,0.0
0.8912,8255.61,175.79,5.59,1563.01,0.0
0.8913,8255.69,175.87,5.61,1562.83,0.0
0.8914,8255.76,175.94,5.61,1562.69,0.0
0.8915,8255.84,175.96,5.61,1562.59,0.0
0.8916,8256.01,175.97,5.61,1562.41,0.0
0.8917,8256.24,175.94,5.62,1562.2,0.0
0.8918,8256.39,175.98,5.63,1562.0,0.0
0.8919,8256.68,175.9,5.62,1561.8,0.01
0.892,8256.97,175.86,5.61,1561.56,0.0
0.8921,8257.13,175.83,5.6,1561.44,0.0
0.8922,8257.29,175.74,5.62,1561.35,0.0
0.8923,8257.37,175.78,5.6,1561.25,0.0
0.8924,8257.42,175.83,5.59,1561.16,0.0
0.8925,8257.54,175.86,5.58,1561.02,0.0
0.8926,8257.77,175.82,5.59,1560.82,0.0
0.8927,8257.95,175.82,5.59,1560.64,0.0
0.8928,8258.11,175.81,5.6,1560.48,0.0
0.8929,8258.15,175.85,5.59,1560.41,0.0
0.893,8258.43,175.82,5.59,1560.16,0.0
0.8931,8258.74,175.71,5.59,1559.96,0.0
0.8932,8258.88,175.72,5.6,1559.8,0.0
0.8933,8258.87,175.88,5.57,1559.68,0.0
0.8934,8259.13,175.87,5.57,1559.43,0.0
0.8935,8259.35,175.84,5.57,1559.24,0.0
0.8936,8259.56,175.77,5.57,1559.1,0.0
0.8937,8259.87,175.62,5.58,1558.93,0.0
0.8938,8260.1,175.63,5.56,1558.71,0.0
0.8939,8260.32,175.58,5.56,1558.54,0.0
0.894,8260.53,175.56,5.55,1558.36,0.0
0.8941,8260.66,175.63,5.54,1558.17,0.0
0.8942,8260.71,175.7,5.54,1558.05,0.0
0.8943,8261.12,175.51,5.53,1557.84,0.0
0.8944,8261.37,175.5,5.51,1557.62,0.0
0.8945,8261.49,175.56,5.51,1557.44,0.0
0.8946,8261.51,175.72,5.51,1557.26,0.0
0.8947,8261.68,175.72,5.51,1557.09,0.0
0.8948,8261.95,175.67,5.5,1556.88,0.0
0.8949,8262.04,175.72,5.48,1556.76,0.0
0.895,8262.21,175.64,5.49,1556.66,0.0
0.8951,8262.3,175.7,5.49,1556.51,0.0
0.8952,8262.47,175.66,5.49,1556.38,0.0
0.8953,8262.62,175.63,5.49,1556.26,0.0
0.8954,8262.87,175.61,5.44,1556.08,0.01
0.8955,8263.02,175.56,5.45,1555.97,0.0
0.8956,8263.14,175.6,5.47,1555.79,0.0
0.8957,8263.33,175.57,5.44,1555.66,0.0
0.8958,8263.51,175.49,5.44,1555.56,0.0
0.8959,8263.73,175.47,5.44,1555.36,0.0
0.896,8263.86,175.51,5.44,1555.19,0.0
0.8961,8263.97,175.53,5.43,1555.07,0.0
0.8962,8264.09,175.6,5.44,1554.87,0.0
0.8963,8264.13,175.68,5.43,1554.76,0.0
0.8964,8264.27,175.79,5.42,1554.52,0.0
0.8965,8264.45,175.78,5.4,1554.37,0.0
0.8966,8264.63,175.78,5.41,1554.18,0.0
0.8967,8264.77,175.78,5.42,1554.03,0.0
0.8968,8264.94,175.73,5.42,1553.91,0.0
0.8969,8265.15,175.7,5.41,1553.74,0.0
0.897,8265.39,175.65,5.41,1553.55,0.0
0.8971,8265.59,175.61,5.39,1553.41,0.0
0.8972,8265.87,175.48,5.39,1553.26,0.0
0.8973,8266.2,175.38,5.39,1553.03,0.0
0.8974,8266.32,175.39,5.39,1552.9,0.0
0.8975,8266.36,175.46,5.4,1552.78,0.0
0.8976,8266.63,175.35,5.4,1552.62,0.0
0.8977,8266.65,175.52,5.41,1552.42,0.0
0.8978,8266.86,175.45,5.43,1552.26,0.0
0.8979,8266.98,175.49,5.45,1552.08,0.0
0.898,8267.22,175.35,5.44,1551.99,0.0
0.8981,8267.44,175.25,5.46,1551.85,0.0
0.8982,8267.6,175.23,5.48,1551.69,0.0
0.8983,8267.76,175.16,5.49,1551.59,0.0
0.8984,8267.85,175.15,5.52,1551.48,0.0
0.8985,8268.04,175.09,5.52,1551.35,0.0
0.8986,8268.13,175.08,5.53,1551.26,0.0
0.8987,8268.39,175.04,5.54,1551.03,0.0
0.8988,8268.47,175.13,5.53,1550.87,0.0
0.8989,8268.57,175.19,5.52,1550.72,0.0
0.899,8268.55,175.36,5.51,1550.58,0.0
0.8991,8268.78,175.33,5.51,1550.38,0.0
0.8992,8268.98,175.32,5.49,1550.21,0.0
0.8993,8269.26,175.18,5.5,1550.06,0.0
0.8994,8269.45,175.13,5.51,1549.91,0.0
0.8995,8269.65,175.13,5.51,1549.71,0.0
0.8996,8269.83,175.06,5.51,1549.6,0.0
0.8997,8270.02,175.05,5.51,1549.42,0.0
0.8998,8270.24,175.0,5.5,1549.26,0.0
0.8999,8270.28,175.09,5.48,1549.15,0.0
0.9,8270.44,175.12,5.47,1548.97,0.0
0.9001,8270.55,175.15,5.48,1548.82,0.0
0.9002,8270.68,175.16,5.49,1548.67,0.0
0.9003,8270.99,175.06,5.49,1548.46,0.0
0.9004,8271.12,175.12,5.47,1548.29,0.0
0.9005,8271.25,175.14,5.47,1548.14,0.0
0.9006,8271.35,175.15,5.46,1548.04,0.0
0.9007,8271.55,175.06,5.45,1547.94,0.0
0.9008,8271.81,174.99,5.45,1547.75,0.0
0.9009,8272.02,174.97,5.44,1547.57,0.0
0.901,8272.23,174.98,5.45,1547.34,0.0
0.9011,8272.44,174.9,5.44,1547.22,0.0
0.9012,8272.7,174.85,5.44,1547.01,0.0
0.9013,8272.77,174.85,5.45,1546.93,0.0
0.9014,8273.02,174.67,5.46,1546.85,0.0
0.9015,8273.08,174.67,5.48,1546.77,0.0
0.9016,8273.22,174.69,5.47,1546.62,0.0
0.9017,8273.46,174.56,5.48,1546.5,0.0
0.9018,8273.72,174.45,5.49,1546.34,0.0
0.9019,8273.78,174.52,5.48,1546.22,0.0
0.902,8273.85,174.58,5.47,1546.1,0.0
0.9021,8274.03,174.6,5.45,1545.92,0.0
0.9022,8274.17,174.57,5.45,1545.81,0.0
0.9023,8274.33,174.56,5.45,1545.66,0.0
0.9024,8274.58,174.48,5.43,1545.51,0.0
